repeat,method,energy,optimum,random,feasible,optimal,recovered
0,greedy_topk,0.0031400807136707787,-0.004281405137515293,0.011499654067945531,True,False,0.5297219435931166
0,mmr,-0.0017174134200796387,-0.004281405137515293,0.011499654067945531,True,False,0.837527273419745
0,quota_mmr,-0.003379567681031259,-0.004281405137515293,0.011499654067945531,True,False,0.942853173241251
0,qubo_sa,-0.0012446827728916365,-0.004281405137515293,0.011499654067945531,True,False,0.8075717019315891
0,qubo_tabu,-0.004281405137515376,-0.004281405137515293,0.011499654067945531,True,True,1.0000000000000053
0,qubo_feasible,-0.004281405137515376,-0.004281405137515293,0.011499654067945531,True,True,1.0000000000000053
0,qubo_sb,0.01183491272112977,-0.004281405137515293,0.011499654067945531,True,False,-0.021244369520407563
0,random_feasible,0.011499654067945531,-0.004281405137515293,0.011499654067945531,True,False,0.0
1,greedy_topk,0.0036585056577553843,-0.0052141558927818465,0.010052445571296576,True,False,0.41881881364269735
1,mmr,0.0007313296678536085,-0.0052141558927818465,0.010052445571296576,True,False,0.6105560510880633
1,quota_mmr,9.46370332038371e-05,-0.0052141558927818465,0.010052445571296576,True,False,0.6522609869343208
1,qubo_sa,-0.001152581858788776,-0.0052141558927818465,0.010052445571296576,True,False,0.7339568964612223
1,qubo_tabu,-0.00521415589278118,-0.0052141558927818465,0.010052445571296576,True,True,0.9999999999999564
1,qubo_feasible,-0.00521415589278118,-0.0052141558927818465,0.010052445571296576,True,True,0.9999999999999564
1,qubo_sb,,-0.0052141558927818465,0.010052445571296576,False,False,
1,random_feasible,0.010052445571296576,-0.0052141558927818465,0.010052445571296576,True,False,0.0
2,greedy_topk,0.00852078067163517,-0.005850244266123461,0.012436302385309874,True,False,0.21412034695833607
2,mmr,-0.003906612162081019,-0.005850244266123461,0.012436302385309874,True,False,0.8937124575191404
2,quota_mmr,-0.001535131798610312,-0.005850244266123461,0.012436302385309874,True,False,0.7640280283770844
2,qubo_sa,-0.004810143027544234,-0.005850244266123461,0.012436302385309874,True,False,0.943122052599379
2,qubo_tabu,-0.005850244266123683,-0.005850244266123461,0.012436302385309874,True,True,1.0000000000000122
2,qubo_feasible,-0.005850244266123683,-0.005850244266123461,0.012436302385309874,True,True,1.0000000000000122
2,qubo_sb,,-0.005850244266123461,0.012436302385309874,False,False,
2,random_feasible,0.012436302385309874,-0.005850244266123461,0.012436302385309874,True,False,0.0
3,greedy_topk,0.015855291307718178,-0.005026276513465433,0.013492051790040314,True,False,-0.12761624477898867
3,mmr,0.004399942106698307,-0.005026276513465433,0.013492051790040314,True,False,0.49097896604526436
3,quota_mmr,-0.003221463595501517,-0.005026276513465433,0.013492051790040314,True,False,0.9025391013495402
3,qubo_sa,-0.00039978053868700014,-0.005026276513465433,0.013492051790040314,True,False,0.7501666511710681
3,qubo_tabu,-0.0050262765134651555,-0.005026276513465433,0.013492051790040314,True,True,0.999999999999985
3,qubo_feasible,-0.0050262765134651555,-0.005026276513465433,0.013492051790040314,True,True,0.999999999999985
3,qubo_sb,0.0006170637878313567,-0.005026276513465433,0.013492051790040314,True,False,0.6952564935233145
3,random_feasible,0.013492051790040314,-0.005026276513465433,0.013492051790040314,True,False,0.0
4,greedy_topk,0.013879084701621469,-0.003944330723048228,0.009892716072040052,True,False,-0.28809388944152836
4,mmr,0.00047360895094325506,-0.003944330723048228,0.009892716072040052,True,False,0.680716576346355
4,quota_mmr,0.0038942892705981225,-0.003944330723048228,0.009892716072040052,True,False,0.433504843213451
4,qubo_sa,-0.0007514162214256326,-0.003944330723048228,0.009892716072040052,True,False,0.7692488470331703
4,qubo_tabu,-0.003944330723048756,-0.003944330723048228,0.009892716072040052,True,True,1.0000000000000382
4,qubo_feasible,-0.003944330723048756,-0.003944330723048228,0.009892716072040052,True,True,1.0000000000000382
4,qubo_sb,,-0.003944330723048228,0.009892716072040052,False,False,
4,random_feasible,0.009892716072040052,-0.003944330723048228,0.009892716072040052,True,False,0.0
5,greedy_topk,0.008326840434222993,-0.007196610107184309,0.011891622336768333,True,False,0.1867528548288766
5,mmr,-0.000151482635657757,-0.007196610107184309,0.011891622336768333,True,False,0.6309177661047121
5,quota_mmr,0.003243480976459795,-0.007196610107184309,0.011891622336768333,True,False,0.45306140239550374
5,qubo_sa,0.0007065396105620791,-0.007196610107184309,0.011891622336768333,True,False,0.5859674414091604
5,qubo_tabu,-0.0071966101071845034,-0.007196610107184309,0.011891622336768333,True,True,1.0000000000000102
5,qubo_feasible,-0.0071966101071845034,-0.007196610107184309,0.011891622336768333,True,True,1.0000000000000102
5,qubo_sb,,-0.007196610107184309,0.011891622336768333,False,False,
5,random_feasible,0.011891622336768333,-0.007196610107184309,0.011891622336768333,True,False,0.0
6,greedy_topk,0.004451898837229379,-0.005822719454274594,0.011365910437458288,True,False,0.4022433226952139
6,mmr,-0.001274623810069736,-0.005822719454274594,0.011365910437458288,True,False,0.7354009206753396
6,quota_mmr,-0.001274623810069736,-0.005822719454274594,0.011365910437458288,True,False,0.7354009206753396
6,qubo_sa,-0.001161700892428369,-0.005822719454274594,0.011365910437458288,True,False,0.7288312918944163
6,qubo_tabu,-0.005822719454274317,-0.005822719454274594,0.011365910437458288,True,True,0.9999999999999839
6,qubo_feasible,-0.005822719454274317,-0.005822719454274594,0.011365910437458288,True,True,0.9999999999999839
6,qubo_sb,0.0032661279510751706,-0.005822719454274594,0.011365910437458288,True,False,0.4712290937324111
6,random_feasible,0.011365910437458288,-0.005822719454274594,0.011365910437458288,True,False,0.0
7,greedy_topk,0.007758360108961776,-0.0037602015253677123,0.012870309615704251,True,False,0.3073837877488696
7,mmr,0.0029692072680288784,-0.0037602015253677123,0.012870309615704251,True,False,0.5953576690269528
7,quota_mmr,0.009522645814736747,-0.0037602015253677123,0.012870309615704251,True,False,0.20129650691853132
7,qubo_sa,-0.0020922481556680805,-0.0037602015253677123,0.012870309615704251,True,False,0.8997052252001847
7,qubo_tabu,-0.0037602015253680177,-0.0037602015253677123,0.012870309615704251,True,True,1.0000000000000184
7,qubo_feasible,-0.0037602015253680177,-0.0037602015253677123,0.012870309615704251,True,True,1.0000000000000184
7,qubo_sb,,-0.0037602015253677123,0.012870309615704251,False,False,
7,random_feasible,0.012870309615704251,-0.0037602015253677123,0.012870309615704251,True,False,0.0
8,greedy_topk,0.005277827462465107,-0.004992947070117992,0.010409684130905861,True,False,0.3331805197088421
8,mmr,-0.004308182673824185,-0.004992947070117992,0.010409684130905861,True,False,0.9555423753671197
8,quota_mmr,0.005231754325661642,-0.004992947070117992,0.010409684130905861,True,False,0.33617177076212984
8,qubo_sa,-0.001814174377633787,-0.004992947070117992,0.010409684130905861,True,False,0.793621450062837
8,qubo_tabu,-0.004992947070117687,-0.004992947070117992,0.010409684130905861,True,True,0.9999999999999801
8,qubo_feasible,-0.004992947070117687,-0.004992947070117992,0.010409684130905861,True,True,0.9999999999999801
8,qubo_sb,0.017957816871131294,-0.004992947070117992,0.010409684130905861,True,False,-0.49005476023626976
8,random_feasible,0.010409684130905861,-0.004992947070117992,0.010409684130905861,True,False,0.0
9,greedy_topk,0.01140784230929287,-0.007091851414816386,0.009733550643062375,True,False,-0.09950975676367164
9,mmr,-0.0047386541519490455,-0.007091851414816386,0.009733550643062375,True,False,0.8601402061732356
9,quota_mmr,-0.005556894359478287,-0.007091851414816386,0.009733550643062375,True,False,0.9087714486668489
9,qubo_sa,-0.0039829942792056205,-0.007091851414816386,0.009733550643062375,True,False,0.8152283597790762
9,qubo_tabu,-0.007091851414816358,-0.007091851414816386,0.009733550643062375,True,True,0.9999999999999983
9,qubo_feasible,-0.007091851414816358,-0.007091851414816386,0.009733550643062375,True,True,0.9999999999999983
9,qubo_sb,0.012257680061965814,-0.007091851414816386,0.009733550643062375,True,False,-0.15001896597897202
9,random_feasible,0.009733550643062375,-0.007091851414816386,0.009733550643062375,True,False,0.0
10,greedy_topk,0.007939549710013843,-0.0077596268705630855,0.00955201838099962,True,False,0.09314358326746675
10,mmr,-0.0034067269452366655,-0.0077596268705630855,0.00955201838099962,True,False,0.7485565431781541
10,quota_mmr,-0.004068607628254173,-0.0077596268705630855,0.00955201838099962,True,False,0.7867898060136296
10,qubo_sa,-0.005493072597728188,-0.0077596268705630855,0.00955201838099962,True,False,0.8690734335241592
